LYLTY_CARD_NBR,DATE,STORE_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,PACK_SIZE,BRAND,LIFESTAGE,PREMIUM_CUSTOMER
86223,3/02/2019,86,85509,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,210,GRNWVES,RETIREES,Mainstream
86223,18/02/2019,86,85510,88,Kettle Honey Soy    Chicken 175g,2,10.8,175,KETTLE,RETIREES,Mainstream
86223,21/02/2019,86,85511,29,French Fries Potato Chips 175g,2,6,175,FRENCH,RETIREES,Mainstream
86223,1/05/2019,86,85512,36,Kettle Chilli 175g,2,10.8,175,KETTLE,RETIREES,Mainstream
86224,3/07/2018,86,85513,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,300,OLD,OLDER FAMILIES,Premium
86224,22/08/2018,86,85514,10,RRD SR Slow Rst     Pork Belly 150g,2,5.4,150,RRD,OLDER FAMILIES,Premium
86224,1/09/2018,86,85515,35,Woolworths Mild     Salsa 300g,2,3,300,WOOLWORTHS,OLDER FAMILIES,Premium
86224,3/10/2018,86,85516,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110,COBS,OLDER FAMILIES,Premium
86224,16/12/2018,86,85517,36,Kettle Chilli 175g,2,10.8,175,KETTLE,OLDER FAMILIES,Premium
86224,20/03/2019,86,85519,35,Woolworths Mild     Salsa 300g,2,3,300,WOOLWORTHS,OLDER FAMILIES,Premium
86224,24/03/2019,86,85520,43,Smith Crinkle Cut   Bolognese 150g,2,5.2,150,SMITHS,OLDER FAMILIES,Premium
86225,20/09/2018,86,85521,71,Twisties Cheese     Burger 250g,2,8.6,250,TWISTIES,RETIREES,Mainstream
86225,8/07/2018,86,85522,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,RETIREES,Mainstream
86225,27/05/2019,86,85523,67,RRD Chilli&         Coconut 150g,2,5.4,150,RRD,RETIREES,Mainstream
86226,6/10/2018,86,85524,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6,175,NATURAL,OLDER SINGLES/COUPLES,Mainstream
86226,17/10/2018,86,85525,56,Cheezels Cheese Box 125g,2,4.2,125,CHEEZELS,OLDER SINGLES/COUPLES,Mainstream
86226,7/01/2019,86,85526,44,Thins Chips Light&  Tangy 175g,2,6.6,175,THINS,OLDER SINGLES/COUPLES,Mainstream
86226,10/02/2019,86,85527,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,175,KETTLE,OLDER SINGLES/COUPLES,Mainstream
86226,12/02/2019,86,85528,81,Pringles Original   Crisps 134g,2,7.4,134,PRINGLES,OLDER SINGLES/COUPLES,Mainstream
86226,28/03/2019,86,85529,99,Pringles Sthrn FriedChicken 134g,2,7.4,134,PRINGLES,OLDER SINGLES/COUPLES,Mainstream
86227,2/01/2019,86,85530,111,Smiths Chip Thinly  Cut Original 175g,2,6,175,SMITHS,RETIREES,Mainstream
86227,6/01/2019,86,85531,97,RRD Salt & Vinegar  165g,2,6,165,RRD,RETIREES,Mainstream
86227,13/01/2019,86,85532,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,110,INFUZIONS,RETIREES,Mainstream
86227,28/02/2019,86,85533,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2,180,GRNWVES,RETIREES,Mainstream
86227,19/06/2019,86,85534,50,Tostitos Lightly    Salted 175g,2,8.8,175,TOSTITOS,RETIREES,Mainstream
86228,16/05/2019,86,85540,11,RRD Pc Sea Salt     165g,4,12,165,RRD,OLDER FAMILIES,Premium
86228,6/07/2018,86,85535,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,175,KETTLE,OLDER FAMILIES,Premium
86228,30/07/2018,86,85536,4,Dorito Corn Chp     Supreme 380g,2,13,380,DORITOS,OLDER FAMILIES,Premium
86228,25/09/2018,86,85537,46,Kettle Original 175g,2,10.8,175,KETTLE,OLDER FAMILIES,Premium
86228,16/01/2019,86,85538,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,170,SMITHS,OLDER FAMILIES,Premium
86228,29/03/2019,86,85539,36,Kettle Chilli 175g,2,10.8,175,KETTLE,OLDER FAMILIES,Premium
86229,25/08/2018,86,85541,64,Red Rock Deli SR    Salsa & Mzzrlla 150g,2,5.4,150,RRD,OLDER FAMILIES,Premium
86229,23/11/2018,86,85542,15,Twisties Cheese     270g,2,9.2,270,TWISTIES,OLDER FAMILIES,Premium
86229,21/12/2018,86,85543,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,160,WOOLWORTHS,OLDER FAMILIES,Premium
86229,26/12/2018,86,85544,23,Cheezels Cheese 330g,2,11.4,330,CHEEZELS,OLDER FAMILIES,Premium
86229,1/01/2019,86,85545,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,OLDER FAMILIES,Premium
86229,3/02/2019,86,85546,64,Red Rock Deli SR    Salsa & Mzzrlla 150g,2,5.4,150,RRD,OLDER FAMILIES,Premium
86229,18/03/2019,86,85547,92,WW Crinkle Cut      Chicken 175g,2,3.4,175,WOOLWORTHS,OLDER FAMILIES,Premium
86229,13/06/2019,86,85548,4,Dorito Corn Chp     Supreme 380g,2,13,380,DORITOS,OLDER FAMILIES,Premium
86230,9/07/2018,86,85549,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,330,SMITHS,OLDER FAMILIES,Mainstream
86230,14/09/2018,86,85550,45,Smiths Thinly Cut   Roast Chicken 175g,2,6,175,SMITHS,OLDER FAMILIES,Mainstream
86230,7/10/2018,86,85551,81,Pringles Original   Crisps 134g,2,7.4,134,PRINGLES,OLDER FAMILIES,Mainstream
86230,10/12/2018,86,85552,106,Natural ChipCo      Hony Soy Chckn175g,2,6,175,NATURAL,OLDER FAMILIES,Mainstream
86230,26/02/2019,86,85553,73,Smiths Crinkle Cut  Salt & Vinegar 170g,2,5.8,170,SMITHS,OLDER FAMILIES,Mainstream
86230,13/03/2019,86,85554,66,CCs Nacho Cheese    175g,2,4.2,175,CCS,OLDER FAMILIES,Mainstream
86230,16/04/2019,86,85555,6,RRD Lime & Pepper   165g,2,6,165,RRD,OLDER FAMILIES,Mainstream
86230,24/04/2019,86,85556,51,Doritos Mexicana    170g,2,8.8,170,DORITOS,OLDER FAMILIES,Mainstream
86230,29/04/2019,86,85557,22,Thins Chips         Originl saltd 175g,2,6.6,175,THINS,OLDER FAMILIES,Mainstream
86230,2/05/2019,86,85558,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,200,WOOLWORTHS,OLDER FAMILIES,Mainstream
86231,22/07/2018,86,85559,74,Tostitos Splash Of  Lime 175g,2,8.8,175,TOSTITOS,YOUNG FAMILIES,Budget
86231,26/10/2018,86,85560,43,Smith Crinkle Cut   Bolognese 150g,2,5.2,150,SMITHS,YOUNG FAMILIES,Budget
86231,1/11/2018,86,85561,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,150,KETTLE,YOUNG FAMILIES,Budget
86231,21/03/2019,86,85562,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,175,KETTLE,YOUNG FAMILIES,Budget
86231,5/06/2019,86,85563,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2,180,GRNWVES,YOUNG FAMILIES,Budget
86232,27/09/2018,86,85564,66,CCs Nacho Cheese    175g,2,4.2,175,CCS,RETIREES,Mainstream
86232,14/02/2019,86,85565,78,Thins Chips Salt &  Vinegar 175g,2,6.6,175,THINS,RETIREES,Mainstream
86232,20/02/2019,86,85566,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,150,KETTLE,RETIREES,Mainstream
86232,27/02/2019,86,85567,6,RRD Lime & Pepper   165g,2,6,165,RRD,RETIREES,Mainstream
86232,9/03/2019,86,85568,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,165,TYRRELLS,RETIREES,Mainstream
86233,17/05/2019,86,85574,51,Doritos Mexicana    170g,1,4.4,170,DORITOS,MIDAGE SINGLES/COUPLES,Premium
86233,23/07/2018,86,85569,92,WW Crinkle Cut      Chicken 175g,2,3.4,175,WOOLWORTHS,MIDAGE SINGLES/COUPLES,Premium
86233,8/08/2018,86,85570,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,170,SMITHS,MIDAGE SINGLES/COUPLES,Premium
86233,10/08/2018,86,85571,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2,300,OLD,MIDAGE SINGLES/COUPLES,Premium
86233,1/01/2019,86,85572,92,WW Crinkle Cut      Chicken 175g,2,3.4,175,WOOLWORTHS,MIDAGE SINGLES/COUPLES,Premium
86233,30/03/2019,86,85573,93,Doritos Corn Chip Southern Chicken 150g,2,7.8,150,DORITOS,MIDAGE SINGLES/COUPLES,Premium
86234,20/05/2019,86,85582,82,Smith Crinkle Cut   Mac N Cheese 150g,1,2.6,150,SMITHS,YOUNG FAMILIES,Premium
86234,24/07/2018,86,85575,12,Natural Chip Co     Tmato Hrb&Spce 175g,2,6,175,NATURAL,YOUNG FAMILIES,Premium
86234,23/09/2018,86,85576,93,Doritos Corn Chip Southern Chicken 150g,2,7.8,150,DORITOS,YOUNG FAMILIES,Premium
86234,21/10/2018,86,85577,36,Kettle Chilli 175g,2,10.8,175,KETTLE,YOUNG FAMILIES,Premium
86234,19/12/2018,86,85578,88,Kettle Honey Soy    Chicken 175g,2,10.8,175,KETTLE,YOUNG FAMILIES,Premium
86234,28/01/2019,86,85579,35,Woolworths Mild     Salsa 300g,2,3,300,WOOLWORTHS,YOUNG FAMILIES,Premium
86234,18/02/2019,86,85580,20,Doritos Cheese      Supreme 330g,2,11.4,330,DORITOS,YOUNG FAMILIES,Premium
86234,27/02/2019,86,85581,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,134,PRINGLES,YOUNG FAMILIES,Premium
86234,2/06/2019,86,85583,64,Red Rock Deli SR    Salsa & Mzzrlla 150g,2,5.4,150,RRD,YOUNG FAMILIES,Premium
86235,1/09/2018,86,85584,5,Natural Chip        Compny SeaSalt175g,2,6,175,NATURAL,OLDER FAMILIES,Budget
86235,22/03/2019,86,85585,38,Infuzions Mango     Chutny Papadums 70g,2,4.8,70,INFUZIONS,OLDER FAMILIES,Budget
86236,6/10/2018,86,85586,92,WW Crinkle Cut      Chicken 175g,2,3.4,175,WOOLWORTHS,OLDER FAMILIES,Budget
86236,13/07/2018,86,85587,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,170,SMITHS,OLDER FAMILIES,Budget
86236,20/07/2018,86,85588,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,160,WOOLWORTHS,OLDER FAMILIES,Budget
86236,19/03/2019,86,85589,67,RRD Chilli&         Coconut 150g,2,5.4,150,RRD,OLDER FAMILIES,Budget
86236,23/04/2019,86,85590,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,170,SMITHS,OLDER FAMILIES,Budget
86236,30/05/2019,86,85591,72,WW Crinkle Cut      Original 175g,2,3.4,175,WOOLWORTHS,OLDER FAMILIES,Budget
86237,18/07/2018,86,85593,22,Thins Chips         Originl saltd 175g,2,6.6,175,THINS,YOUNG SINGLES/COUPLES,Premium
86237,10/10/2018,86,85594,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,170,SMITHS,YOUNG SINGLES/COUPLES,Premium
86237,19/12/2018,86,85595,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,110,COBS,YOUNG SINGLES/COUPLES,Premium
86237,17/03/2019,86,85596,15,Twisties Cheese     270g,2,9.2,270,TWISTIES,YOUNG SINGLES/COUPLES,Premium
86238,28/08/2018,86,85597,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,OLDER SINGLES/COUPLES,Mainstream
86238,12/09/2018,86,85598,62,Pringles Mystery    Flavour 134g,2,7.4,134,PRINGLES,OLDER SINGLES/COUPLES,Mainstream
86238,26/12/2018,86,85599,39,Smiths Crinkle Cut  Tomato Salsa 150g,2,5.2,150,SMITHS,OLDER SINGLES/COUPLES,Mainstream
86238,2/01/2019,86,85600,110,WW Original Corn    Chips 200g,2,3.8,200,WOOLWORTHS,OLDER SINGLES/COUPLES,Mainstream
86238,5/01/2019,86,85601,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,170,DORITOS,OLDER SINGLES/COUPLES,Mainstream
86238,15/01/2019,86,85602,51,Doritos Mexicana    170g,2,8.8,170,DORITOS,OLDER SINGLES/COUPLES,Mainstream
86238,17/02/2019,86,85603,106,Natural ChipCo      Hony Soy Chckn175g,2,6,175,NATURAL,OLDER SINGLES/COUPLES,Mainstream
86238,2/04/2019,86,85604,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,SMITHS,OLDER SINGLES/COUPLES,Mainstream
86238,9/04/2019,86,85605,74,Tostitos Splash Of  Lime 175g,2,8.8,175,TOSTITOS,OLDER SINGLES/COUPLES,Mainstream
86238,16/04/2019,86,85606,91,CCs Tasty Cheese    175g,2,4.2,175,CCS,OLDER SINGLES/COUPLES,Mainstream
86239,28/08/2018,86,85607,13,Red Rock Deli Thai  Chilli&Lime 150g,2,5.4,150,RRD,RETIREES,Premium
86239,23/10/2018,86,85608,44,Thins Chips Light&  Tangy 175g,2,6.6,175,THINS,RETIREES,Premium
86239,29/10/2018,86,85609,94,Burger Rings 220g,2,4.6,220,BURGER,RETIREES,Premium
86239,3/02/2019,86,85610,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,150,KETTLE,RETIREES,Premium
86239,21/02/2019,86,85611,48,Red Rock Deli Sp    Salt & Truffle 150G,2,5.4,150,RRD,RETIREES,Premium
86239,22/03/2019,86,85612,94,Burger Rings 220g,2,4.6,220,BURGER,RETIREES,Premium
86240,16/05/2019,86,85616,35,Woolworths Mild     Salsa 300g,5,7.5,300,WOOLWORTHS,RETIREES,Premium
86240,7/09/2018,86,85613,36,Kettle Chilli 175g,2,10.8,175,KETTLE,RETIREES,Premium
86240,16/10/2018,86,85614,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,150,KETTLE,RETIREES,Premium
86240,7/05/2019,86,85615,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,110,INFUZIONS,RETIREES,Premium
86240,13/06/2019,86,85617,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,SMITHS,RETIREES,Premium
86241,16/05/2019,86,85622,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,150,KETTLE,MIDAGE SINGLES/COUPLES,Premium
86241,13/10/2018,86,85618,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,175,THINS,MIDAGE SINGLES/COUPLES,Premium
86241,6/02/2019,86,85619,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,170,SMITHS,MIDAGE SINGLES/COUPLES,Premium
86241,15/03/2019,86,85620,85,RRD Honey Soy       Chicken 165g,2,6,165,RRD,MIDAGE SINGLES/COUPLES,Premium
86241,20/04/2019,86,85621,41,Doritos Salsa Mild  300g,2,5.2,300,DORITOS,MIDAGE SINGLES/COUPLES,Premium
86242,8/09/2018,86,85623,20,Doritos Cheese      Supreme 330g,2,11.4,330,DORITOS,MIDAGE SINGLES/COUPLES,Mainstream
86242,11/09/2018,86,85624,99,Pringles Sthrn FriedChicken 134g,2,7.4,134,PRINGLES,MIDAGE SINGLES/COUPLES,Mainstream
86242,9/07/2018,86,85625,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,KETTLE,MIDAGE SINGLES/COUPLES,Mainstream
86242,11/03/2019,86,85626,4,Dorito Corn Chp     Supreme 380g,2,13,380,DORITOS,MIDAGE SINGLES/COUPLES,Mainstream
86242,8/06/2019,86,85627,79,Smiths Chip Thinly  CutSalt/Vinegr175g,2,6,175,SMITHS,MIDAGE SINGLES/COUPLES,Mainstream
86242,25/06/2019,86,85628,110,WW Original Corn    Chips 200g,2,3.8,200,WOOLWORTHS,MIDAGE SINGLES/COUPLES,Mainstream
86243,10/07/2018,86,85629,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,KETTLE,YOUNG FAMILIES,Mainstream
86243,18/07/2018,86,85630,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,YOUNG FAMILIES,Mainstream
86243,19/10/2018,86,85631,92,WW Crinkle Cut      Chicken 175g,2,3.4,175,WOOLWORTHS,YOUNG FAMILIES,Mainstream
86243,14/11/2018,86,85632,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,YOUNG FAMILIES,Mainstream
86243,14/12/2018,86,85633,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,165,TYRRELLS,YOUNG FAMILIES,Mainstream
86243,30/03/2019,86,85634,37,Smiths Thinly       Swt Chli&S/Cream175G,2,6,175,SMITHS,YOUNG FAMILIES,Mainstream
86243,29/04/2019,86,85635,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,170,SMITHS,YOUNG FAMILIES,Mainstream
86244,20/05/2019,86,85638,18,Cheetos Chs & Bacon Balls 190g,2,6.6,190,CHEETOS,OLDER SINGLES/COUPLES,Budget
86244,4/09/2018,86,85636,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2,180,GRNWVES,OLDER SINGLES/COUPLES,Budget
86244,7/03/2019,86,85637,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,175,THINS,OLDER SINGLES/COUPLES,Budget
86245,11/01/2019,86,85639,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,160,WOOLWORTHS,MIDAGE SINGLES/COUPLES,Budget
86245,27/02/2019,86,85640,10,RRD SR Slow Rst     Pork Belly 150g,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
86245,31/03/2019,86,85641,81,Pringles Original   Crisps 134g,2,7.4,134,PRINGLES,MIDAGE SINGLES/COUPLES,Budget
86245,27/05/2019,86,85642,72,WW Crinkle Cut      Original 175g,2,3.4,175,WOOLWORTHS,MIDAGE SINGLES/COUPLES,Budget
86246,20/07/2018,86,85643,43,Smith Crinkle Cut   Bolognese 150g,2,5.2,150,SMITHS,OLDER SINGLES/COUPLES,Mainstream
86246,23/10/2018,86,85644,107,Smiths Crinkle Cut  French OnionDip 150g,2,5.2,150,SMITHS,OLDER SINGLES/COUPLES,Mainstream
86246,17/12/2018,86,85645,18,Cheetos Chs & Bacon Balls 190g,2,6.6,190,CHEETOS,OLDER SINGLES/COUPLES,Mainstream
86246,25/01/2019,86,85646,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6,175,NATURAL,OLDER SINGLES/COUPLES,Mainstream
86246,25/04/2019,86,85647,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6,175,SMITHS,OLDER SINGLES/COUPLES,Mainstream
86247,23/08/2018,86,85648,23,Cheezels Cheese 330g,2,11.4,330,CHEEZELS,YOUNG SINGLES/COUPLES,Mainstream
86247,6/12/2018,86,85649,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,170,DORITOS,YOUNG SINGLES/COUPLES,Mainstream
86247,11/02/2019,86,85650,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,160,WOOLWORTHS,YOUNG SINGLES/COUPLES,Mainstream
86247,11/04/2019,86,85651,97,RRD Salt & Vinegar  165g,2,6,165,RRD,YOUNG SINGLES/COUPLES,Mainstream
86247,26/05/2019,86,85652,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,YOUNG SINGLES/COUPLES,Mainstream
86247,30/05/2019,86,85653,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
86247,24/06/2019,86,85654,12,Natural Chip Co     Tmato Hrb&Spce 175g,2,6,175,NATURAL,YOUNG SINGLES/COUPLES,Mainstream
86248,4/11/2018,86,85655,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,134,PRINGLES,MIDAGE SINGLES/COUPLES,Budget
86248,12/11/2018,86,85656,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,MIDAGE SINGLES/COUPLES,Budget
86248,21/11/2018,86,85657,101,Doritos Salsa       Medium 300g,2,5.2,300,DORITOS,MIDAGE SINGLES/COUPLES,Budget
86248,24/12/2018,86,85658,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2,180,GRNWVES,MIDAGE SINGLES/COUPLES,Budget
86248,15/03/2019,86,85659,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,170,SMITHS,MIDAGE SINGLES/COUPLES,Budget
86248,30/04/2019,86,85660,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,175,KETTLE,MIDAGE SINGLES/COUPLES,Budget
86248,22/05/2019,86,85661,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2,180,GRNWVES,MIDAGE SINGLES/COUPLES,Budget
86249,24/12/2018,86,85662,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,SMITHS,OLDER SINGLES/COUPLES,Budget
86249,20/01/2019,86,85663,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,170,SMITHS,OLDER SINGLES/COUPLES,Budget
86249,20/01/2019,86,85663,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,OLDER SINGLES/COUPLES,Budget
86249,24/01/2019,86,85664,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6,175,SMITHS,OLDER SINGLES/COUPLES,Budget
86249,23/04/2019,86,85665,98,NCC Sour Cream &    Garden Chives 175g,2,6,175,NATURAL,OLDER SINGLES/COUPLES,Budget
86250,1/08/2018,86,85666,20,Doritos Cheese      Supreme 330g,2,11.4,330,DORITOS,OLDER FAMILIES,Budget
86250,27/09/2018,86,85667,46,Kettle Original 175g,2,10.8,175,KETTLE,OLDER FAMILIES,Budget
86250,25/10/2018,86,85668,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,175,THINS,OLDER FAMILIES,Budget
86250,27/10/2018,86,85669,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,INFUZIONS,OLDER FAMILIES,Budget
86250,16/01/2019,86,85670,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6,175,NATURAL,OLDER FAMILIES,Budget
86250,17/01/2019,86,85671,15,Twisties Cheese     270g,2,9.2,270,TWISTIES,OLDER FAMILIES,Budget
86250,19/01/2019,86,85672,29,French Fries Potato Chips 175g,2,6,175,FRENCH,OLDER FAMILIES,Budget
86250,15/02/2019,86,85673,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,OLDER FAMILIES,Budget
86250,1/03/2019,86,85674,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,OLDER FAMILIES,Budget
86250,9/05/2019,86,85675,83,WW D/Style Chip     Sea Salt 200g,2,3.8,200,WOOLWORTHS,OLDER FAMILIES,Budget
86250,28/05/2019,86,85676,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,330,SMITHS,OLDER FAMILIES,Budget
88000,12/09/2018,88,86220,4,Dorito Corn Chp     Supreme 380g,2,13,380,DORITOS,MIDAGE SINGLES/COUPLES,Budget
88000,26/10/2018,88,86221,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,INFUZIONS,MIDAGE SINGLES/COUPLES,Budget
88000,2/02/2019,88,86222,46,Kettle Original 175g,2,10.8,175,KETTLE,MIDAGE SINGLES/COUPLES,Budget
88000,1/05/2019,88,86223,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,MIDAGE SINGLES/COUPLES,Budget
88000,2/05/2019,88,86224,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,175,KETTLE,MIDAGE SINGLES/COUPLES,Budget
88001,5/09/2018,88,86225,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,165,TYRRELLS,RETIREES,Budget
88001,2/10/2018,88,86226,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,110,COBS,RETIREES,Budget
88001,12/10/2018,88,86227,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,110,COBS,RETIREES,Budget
88001,18/12/2018,88,86228,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,RETIREES,Budget
88002,12/07/2018,88,86229,20,Doritos Cheese      Supreme 330g,2,11.4,330,DORITOS,YOUNG SINGLES/COUPLES,Mainstream
88002,1/08/2018,88,86230,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,INFUZIONS,YOUNG SINGLES/COUPLES,Mainstream
88002,25/02/2019,88,86231,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,150,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
88002,3/02/2019,88,86232,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
88002,2/12/2018,88,86233,81,Pringles Original   Crisps 134g,2,7.4,134,PRINGLES,YOUNG SINGLES/COUPLES,Mainstream
88002,14/04/2019,88,86234,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,150,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
88002,12/06/2019,88,86235,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,300,OLD,YOUNG SINGLES/COUPLES,Mainstream
88002,20/06/2019,88,86236,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,134,PRINGLES,YOUNG SINGLES/COUPLES,Mainstream
88003,8/07/2018,88,86237,113,Twisties Chicken270g,2,9.2,270,TWISTIES,OLDER FAMILIES,Mainstream
88003,11/10/2018,88,86238,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,OLDER FAMILIES,Mainstream
88003,11/10/2018,88,86238,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,175,THINS,OLDER FAMILIES,Mainstream
88003,5/03/2019,88,86239,34,Pringles Slt Vingar 134g,2,7.4,134,PRINGLES,OLDER FAMILIES,Mainstream
88003,13/04/2019,88,86240,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,110,INFUZIONS,OLDER FAMILIES,Mainstream
88003,27/04/2019,88,86241,62,Pringles Mystery    Flavour 134g,2,7.4,134,PRINGLES,OLDER FAMILIES,Mainstream
88003,28/04/2019,88,86242,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,SMITHS,OLDER FAMILIES,Mainstream
88003,9/05/2019,88,86243,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,150,KETTLE,OLDER FAMILIES,Mainstream
88004,18/02/2019,88,86244,99,Pringles Sthrn FriedChicken 134g,2,7.4,134,PRINGLES,YOUNG SINGLES/COUPLES,Mainstream
88005,26/10/2018,88,86245,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,210,GRNWVES,RETIREES,Mainstream
88005,13/11/2018,88,86246,36,Kettle Chilli 175g,2,10.8,175,KETTLE,RETIREES,Mainstream
88005,3/04/2019,88,86247,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,300,OLD,RETIREES,Mainstream
88006,2/08/2018,88,86248,24,Grain Waves         Sweet Chilli 210g,2,7.2,210,GRNWVES,YOUNG SINGLES/COUPLES,Mainstream
88006,30/09/2018,88,86249,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
88006,7/10/2018,88,86250,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
88006,27/11/2018,88,86251,50,Tostitos Lightly    Salted 175g,2,8.8,175,TOSTITOS,YOUNG SINGLES/COUPLES,Mainstream
88007,27/07/2018,88,86252,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,210,GRNWVES,YOUNG SINGLES/COUPLES,Premium
